,sn,name,mjd,flux,fluxerr,magsys,exptime,valid,lc,band,mag_sky,seeing,zp
3923,17887,17887,58876.2734375,609.9350014134166,70.21757344273331,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3924,17887,17887,58876.27734375,603.9332587784236,83.91802204479093,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3925,17887,17887,58904.234375,1879.9202798362362,169.38339202972483,AB,NaN,1,1185,hsc::r2,NaN,NaN,33.092803955078125
3926,17887,17887,58874.24609375,805.5208087409351,100.22579773311509,AB,NaN,1,1186,hsc::z,NaN,NaN,32.092803955078125
3927,17887,17887,58874.2421875,659.8413306096509,100.38275805190698,AB,NaN,1,1186,hsc::z,NaN,NaN,32.092803955078125
3928,17887,17887,58876.28125,594.8829343470252,92.43964068816433,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3929,17887,17887,58900.2421875,1574.1904859710958,290.79948235476905,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3930,17887,17887,58900.24609375,1654.6552906012346,225.65777785237626,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3931,17887,17887,58900.25,1433.8612292185887,182.27730178206832,AB,NaN,1,1183,hsc::Y,NaN,NaN,31.69280242919922
3932,17887,17887,58898.234375,2293.6341751610807,321.83169666037907,AB,NaN,1,1186,hsc::z,NaN,NaN,32.092803955078125
3933,17887,17887,58904.2421875,1479.0562322047833,119.35667440878622,AB,NaN,1,1185,hsc::r2,NaN,NaN,33.092803955078125
3934,17952,17952,57809.41796875,2057.2804923109056,198.68305646697408,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.89280319213867
3935,17952,17952,57816.46484375,1791.1074835375352,149.9649961663706,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.89280319213867
3936,17952,17952,57809.42578125,2406.63736019991,272.2688807360336,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.77840805053711
3937,17952,17952,57809.44140625,2144.16965512745,333.3414756860693,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.89280319213867
3938,17952,17952,57783.5703125,675.9787912339452,96.23448412963923,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3939,17952,17952,57783.4453125,1996.1339124897738,225.45734627557104,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.89280319213867
3940,17952,17952,57783.44140625,1673.8392414784093,167.4304361159936,AB,NaN,1,1188,hsc::i2,NaN,NaN,32.89280319213867
3941,17952,17952,57783.57421875,645.8860723706827,94.96090876962607,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3942,17952,17952,57805.35546875,1340.7481127603305,110.4729263350583,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3943,17952,17952,57805.359375,1365.9029456877197,131.66714107096547,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3944,17952,17952,57805.36328125,1354.1131991307395,72.74364370939978,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3945,17952,17952,57834.4296875,429.8786046000329,69.73717233505562,AB,NaN,1,1190,hsc::z,NaN,NaN,32.092803955078125
3946,17952,17952,57811.40625,1037.9719632321792,159.3231758882065,AB,NaN,1,1187,hsc::Y,NaN,NaN,31.69280242919922
3947,17952,17952,57786.45703125,1480.9380516844667,93.87863883055778,AB,NaN,1,1189,hsc::r2,NaN,NaN,33.092803955078125
3948,17995,17995,58874.3359375,856.2794070530879,133.6018395148943,AB,NaN,1,1192,hsc::i2,NaN,NaN,32.89280319213867
3949,17995,17995,58876.2734375,680.973015481188,70.12791104237787,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3950,17995,17995,58874.32421875,752.282827072874,99.72982750104433,AB,NaN,1,1192,hsc::i2,NaN,NaN,32.89280319213867
3951,17995,17995,58848.24609375,2152.4780637589383,153.03536553661513,AB,NaN,1,1192,hsc::i2,NaN,NaN,32.89280319213867
3952,17995,17995,58837.33203125,1153.3363157727047,122.7537948141197,AB,NaN,1,1193,hsc::z,NaN,NaN,32.092803955078125
3953,17995,17995,58874.2421875,944.4622162185422,100.63309567822117,AB,NaN,1,1193,hsc::z,NaN,NaN,32.092803955078125
3954,17995,17995,58874.24609375,858.0200968784483,100.47571716298228,AB,NaN,1,1193,hsc::z,NaN,NaN,32.092803955078125
3955,17995,17995,58874.25,807.3573894604041,142.0330884855459,AB,NaN,1,1193,hsc::z,NaN,NaN,32.092803955078125
3956,17995,17995,58874.328125,899.0455277219129,110.12439571294263,AB,NaN,1,1192,hsc::i2,NaN,NaN,32.89280319213867
3957,17995,17995,58874.33203125,987.1281453201922,136.0375136533331,AB,NaN,1,1192,hsc::i2,NaN,NaN,32.89280319213867
3958,17995,17995,58876.2421875,640.5446577101321,93.99913829754084,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3959,17995,17995,58876.27734375,505.72821912516156,83.84238474986338,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3960,17995,17995,58869.28125,897.365659006535,73.90014772661004,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3961,17995,17995,58869.27734375,760.1410971281738,101.12192453578943,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3962,17995,17995,58869.2734375,754.9379934998892,74.3959544811535,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3963,17995,17995,58849.328125,1007.7240987680797,129.30307671820535,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3964,17995,17995,58876.28125,582.7287589584289,92.3704121869414,AB,NaN,1,1191,hsc::Y,NaN,NaN,31.69280242919922
3965,18009,18009,58820.2890625,1307.4492400276777,118.89948877639333,AB,NaN,1,1196,hsc::z,NaN,NaN,32.092803955078125
3966,18009,18009,58814.2421875,1094.883212910893,132.88362986115612,AB,NaN,1,1196,hsc::z,NaN,NaN,32.092803955078125
3967,18009,18009,58814.23828125,1008.5291105944596,138.1024619213881,AB,NaN,1,1196,hsc::z,NaN,NaN,32.092803955078125
3968,18009,18009,58837.33203125,760.0658709369791,122.2331080468287,AB,NaN,1,1196,hsc::z,NaN,NaN,32.092803955078125
3969,18009,18009,58816.32421875,706.6166831616086,104.28408110645005,AB,NaN,1,1195,hsc::r2,NaN,NaN,33.092803955078125
3970,18009,18009,58820.3125,1163.4304189662735,90.77771641073487,AB,NaN,1,1196,hsc::z,NaN,NaN,32.092803955078125
3971,18009,18009,58848.24609375,834.9345906443175,151.60189328152416,AB,NaN,1,1194,hsc::i2,NaN,NaN,32.89280319213867
3972,18009,18009,58818.4140625,1692.2279760571469,249.86778808806326,AB,NaN,1,1194,hsc::i2,NaN,NaN,32.89280319213867
3973,18063,18063,57816.47265625,3653.0199974579227,75.02938004826997,AB,NaN,1,1198,hsc::i2,NaN,NaN,32.77840805053711
3974,18063,18063,57786.44921875,1596.844924931628,49.548131516601806,AB,NaN,1,1199,hsc::r2,NaN,NaN,32.53818130493164
3975,18063,18063,57807.4765625,2022.9361808292451,110.08456323187922,AB,NaN,1,1199,hsc::r2,NaN,NaN,32.53818130493164
3976,18063,18063,57837.26953125,529.7198012241497,84.71359485211953,AB,NaN,1,1199,hsc::r2,NaN,NaN,32.53818130493164
3977,18063,18063,57811.39453125,1407.7073072387147,147.45588071417546,AB,NaN,1,1197,hsc::Y,NaN,NaN,31.57840919494629
3978,18063,18063,57833.37890625,713.8651423057261,92.11050154229618,AB,NaN,1,1197,hsc::Y,NaN,NaN,31.57840919494629
3979,18063,18063,57809.42578125,4378.989382119089,273.5290205713193,AB,NaN,1,1198,hsc::i2,NaN,NaN,32.77840805053711
3980,18063,18063,57783.4296875,2266.009234186319,110.04925713083173,AB,NaN,1,1198,hsc::i2,NaN,NaN,32.77840805053711
3981,18063,18063,57776.51171875,712.2030052070379,125.78742754267856,AB,NaN,1,1198,hsc::i2,NaN,NaN,32.77840805053711
3982,18063,18063,57816.26171875,2102.7317209902094,363.0739158913601,AB,NaN,1,1200,hsc::z,NaN,NaN,31.978408813476562
3983,18063,18063,57805.34375,1892.3920886310375,158.89268929392117,AB,NaN,1,1200,hsc::z,NaN,NaN,31.978408813476562
3984,18063,18063,57783.5234375,996.2745850935833,111.47120616013618,AB,NaN,1,1200,hsc::z,NaN,NaN,31.978408813476562
3985,18070,18070,59883.3828125,801.6746388770113,45.417284150126385,AB,NaN,1,1202,hsc::z,NaN,NaN,32.092803955078125
3986,18070,18070,59883.38671875,674.7910828842844,68.28542482691496,AB,NaN,1,1202,hsc::z,NaN,NaN,32.092803955078125
3987,18070,18070,59883.37890625,774.4275470713363,44.728660278539856,AB,NaN,1,1202,hsc::z,NaN,NaN,32.092803955078125
3988,18070,18070,59874.35546875,1119.7814786535914,184.77264490584665,AB,NaN,1,1201,hsc::i2,NaN,NaN,32.89280319213867
3989,18070,18070,59874.359375,1093.0398741163322,83.41216048148259,AB,NaN,1,1201,hsc::i2,NaN,NaN,32.89280319213867
3990,18283,18283,57783.4296875,16848.750170941825,128.68817881341573,AB,NaN,1,1204,hsc::i2,NaN,NaN,32.77840805053711
3991,18283,18283,57833.40625,1843.5132867670306,227.72275046845854,AB,NaN,1,1203,hsc::Y,NaN,NaN,31.57840919494629
3992,18283,18283,57833.37890625,1909.1410847477741,93.607089821747,AB,NaN,1,1203,hsc::Y,NaN,NaN,31.57840919494629
3993,18283,18283,57816.47265625,7380.850030326701,82.25297365348689,AB,NaN,1,1204,hsc::i2,NaN,NaN,32.77840805053711
3994,18283,18283,57809.42578125,9043.798968937945,275.92143449784214,AB,NaN,1,1204,hsc::i2,NaN,NaN,32.77840805053711
3995,18283,18283,57776.51171875,14296.865451138068,141.4533017097673,AB,NaN,1,1204,hsc::i2,NaN,NaN,32.77840805053711
3996,18283,18283,57816.26171875,3625.29813838453,364.00944818137145,AB,NaN,1,1206,hsc::z,NaN,NaN,31.978408813476562
3997,18283,18283,57805.34375,4369.553738175594,160.9865414959553,AB,NaN,1,1206,hsc::z,NaN,NaN,31.978408813476562
3998,18283,18283,57783.5234375,7153.64860280224,119.75869283883306,AB,NaN,1,1206,hsc::z,NaN,NaN,31.978408813476562
3999,18283,18283,57786.44921875,12427.827038171727,75.79754801713143,AB,NaN,1,1205,hsc::r2,NaN,NaN,32.53818130493164
4000,18283,18283,57807.4765625,4885.301398295458,114.08613991575989,AB,NaN,1,1205,hsc::r2,NaN,NaN,32.53818130493164
4001,18283,18283,57837.26953125,1124.1564996601055,85.9177795307769,AB,NaN,1,1205,hsc::r2,NaN,NaN,32.53818130493164
4002,18283,18283,57774.55078125,5971.606739731575,77.20401746704809,AB,NaN,1,1206,hsc::z,NaN,NaN,31.978408813476562
4003,18283,18283,57811.39453125,2115.6597219550117,148.08617833709005,AB,NaN,1,1203,hsc::Y,NaN,NaN,31.57840919494629
4004,18283,18283,57774.4765625,5902.52505472294,70.82309206705291,AB,NaN,1,1206,hsc::z,NaN,NaN,31.978408813476562
4005,18283,18283,57833.3515625,2168.8309086269905,219.21890187600417,AB,NaN,1,1203,hsc::Y,NaN,NaN,31.57840919494629
4006,18298,18298,57811.40625,798.7928422124146,158.8838195380282,AB,NaN,1,1207,hsc::Y,NaN,NaN,31.69280242919922
4007,18298,18298,57774.4765625,734.403241029545,58.53162498762235,AB,NaN,1,1209,hsc::z,NaN,NaN,31.978408813476562
4008,18298,18298,57776.51171875,1011.3467889309911,126.12143352972997,AB,NaN,1,1208,hsc::i2,NaN,NaN,32.77840805053711
4009,18298,18298,57774.55078125,673.4138575020073,66.05258242132255,AB,NaN,1,1209,hsc::z,NaN,NaN,31.978408813476562
4010,18298,18298,57783.5234375,689.8245625452055,111.03739904138256,AB,NaN,1,1209,hsc::z,NaN,NaN,31.978408813476562
4011,18298,18298,57783.4296875,720.3536925449489,108.07815636887264,AB,NaN,1,1208,hsc::i2,NaN,NaN,32.77840805053711
4012,18298,18298,57783.5703125,686.7590938184253,96.49767597407558,AB,NaN,1,1209,hsc::z,NaN,NaN,32.092803955078125
4013,18308,18308,57866.37109375,854.0803252849048,151.98229588134555,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4014,18308,18308,57869.26171875,884.9870149880883,162.9027764189861,AB,NaN,1,1210,hsc::i2,NaN,NaN,32.89280319213867
4015,18308,18308,57866.3671875,1035.4873757916646,124.40032054715839,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4016,18308,18308,57866.36328125,909.6158313597408,103.71335241583063,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4017,18308,18308,57866.359375,1048.2544236770304,95.20833277820596,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4018,18308,18308,57872.26171875,683.8174433675761,94.92588196471955,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4019,18308,18308,57872.26953125,803.1087455367598,137.0102951307048,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4020,18308,18308,57872.2578125,936.4748827548603,104.67290929553307,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4021,18308,18308,57872.25,837.7490668664841,158.41907695095338,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4022,18308,18308,57872.265625,743.383043724708,104.6846196068698,AB,NaN,1,1211,hsc::z,NaN,NaN,32.092803955078125
4023,18342,18342,57807.49609375,1666.6603948617926,107.74034904718178,AB,NaN,1,1214,hsc::r2,NaN,NaN,32.53818130493164
4024,18342,18342,57786.46875,1090.2133464157482,115.83360744462797,AB,NaN,1,1214,hsc::r2,NaN,NaN,32.53818130493164
4025,18342,18342,57811.40234375,1557.4250197633337,240.97497851582193,AB,NaN,1,1212,hsc::Y,NaN,NaN,31.57840919494629
4026,18342,18342,57816.3203125,1434.2860718064917,98.59193271843199,AB,NaN,1,1215,hsc::z,NaN,NaN,31.978408813476562
4027,18342,18342,57819.4609375,1256.276684710189,61.966835005454854,AB,NaN,1,1212,hsc::Y,NaN,NaN,31.57840919494629
4028,18342,18342,57783.4375,1962.7455364639316,124.82808079968383,AB,NaN,1,1213,hsc::i2,NaN,NaN,32.77840805053711
4029,18342,18342,57816.48046875,3585.4092370974963,103.7409001116207,AB,NaN,1,1213,hsc::i2,NaN,NaN,32.77840805053711
4030,18342,18342,57835.25390625,1445.1433984283817,146.23512322625533,AB,NaN,1,1213,hsc::i2,NaN,NaN,32.77840805053711
4031,18342,18342,57818.51953125,738.0557791803863,58.75349214376452,AB,NaN,1,1214,hsc::r2,NaN,NaN,32.53818130493164
4032,18345,18345,57816.48046875,2445.7135613762607,102.10892997575932,AB,NaN,1,1217,hsc::i2,NaN,NaN,32.77840805053711
4033,18345,18345,57774.484375,858.4676147908648,48.83237710763389,AB,NaN,1,1219,hsc::z,NaN,NaN,31.978408813476562
4034,18345,18345,57786.46875,2083.8763323633952,117.04013931297341,AB,NaN,1,1218,hsc::r2,NaN,NaN,32.53818130493164
4035,18345,18345,57818.51953125,509.6730501997012,57.9084592517513,AB,NaN,1,1218,hsc::r2,NaN,NaN,32.53818130493164
4036,18345,18345,57776.39453125,891.3897846549416,54.84911708876799,AB,NaN,1,1218,hsc::r2,NaN,NaN,32.53818130493164
4037,18345,18345,57816.3203125,1582.7935575110753,98.58793016183786,AB,NaN,1,1219,hsc::z,NaN,NaN,31.978408813476562
4038,18345,18345,57835.25390625,734.6623237795161,145.6580743217888,AB,NaN,1,1217,hsc::i2,NaN,NaN,32.77840805053711
4039,18345,18345,57816.46484375,2647.3767577984827,151.09717875787834,AB,NaN,1,1217,hsc::i2,NaN,NaN,32.89280319213867
4040,18345,18345,57783.4375,4286.75245353564,127.44837163224943,AB,NaN,1,1217,hsc::i2,NaN,NaN,32.77840805053711
4041,18345,18345,57776.58984375,2353.024181519248,213.62061847246892,AB,NaN,1,1217,hsc::i2,NaN,NaN,32.77840805053711
4042,18345,18345,57819.4609375,1010.2526079275307,61.35746141179831,AB,NaN,1,1216,hsc::Y,NaN,NaN,31.57840919494629
4043,18345,18345,57811.40234375,1287.1188180187564,240.8960625824335,AB,NaN,1,1216,hsc::Y,NaN,NaN,31.57840919494629
4044,18345,18345,57807.49609375,1030.9303270086561,107.13796045021171,AB,NaN,1,1218,hsc::r2,NaN,NaN,32.53818130493164
4045,18399,18399,58869.28125,635.4865758003942,73.34496448727658,AB,NaN,1,1220,hsc::Y,NaN,NaN,31.69280242919922
4046,18399,18399,58874.3359375,773.6953219308871,133.334565165526,AB,NaN,1,1221,hsc::i2,NaN,NaN,32.89280319213867
4047,18399,18399,58874.32421875,832.8664784248563,99.37096508465446,AB,NaN,1,1221,hsc::i2,NaN,NaN,32.89280319213867
4048,18399,18399,58869.2734375,517.1770073397873,73.84398927862335,AB,NaN,1,1220,hsc::Y,NaN,NaN,31.69280242919922
4049,18399,18399,58874.24609375,631.3271622471307,99.82911759535597,AB,NaN,1,1222,hsc::z,NaN,NaN,32.092803955078125
4050,18399,18399,58876.2734375,544.0286710528786,69.97944953106345,AB,NaN,1,1220,hsc::Y,NaN,NaN,31.69280242919922
4051,18399,18399,58876.27734375,558.552690461273,83.71842349861613,AB,NaN,1,1220,hsc::Y,NaN,NaN,31.69280242919922
4052,18399,18399,58876.2421875,470.9795744537763,93.8871733606137,AB,NaN,1,1220,hsc::Y,NaN,NaN,31.69280242919922
4053,18399,18399,58874.328125,750.7721558994484,109.79967036206837,AB,NaN,1,1221,hsc::i2,NaN,NaN,32.89280319213867
4054,18478,18478,58821.40234375,2144.2269819890785,192.8094601196618,AB,NaN,1,1224,hsc::i2,NaN,NaN,32.77840805053711
4055,18478,18478,58787.53515625,929.7469365498712,128.68646284915994,AB,NaN,1,1226,hsc::z,NaN,NaN,31.978408813476562
4056,18478,18478,58814.25,1295.5962890016715,127.68158982622742,AB,NaN,1,1226,hsc::z,NaN,NaN,31.978408813476562
4057,18478,18478,58819.4453125,1403.1476422619494,194.24908662040878,AB,NaN,1,1226,hsc::z,NaN,NaN,31.978408813476562
4058,18478,18478,58821.30859375,961.6132657343096,94.15415621400483,AB,NaN,1,1226,hsc::z,NaN,NaN,31.978408813476562
4059,18478,18478,58788.35546875,571.2060668937888,55.9130615153683,AB,NaN,1,1223,hsc::g,NaN,NaN,32.53818130493164
4060,18478,18478,58821.32421875,1173.5985596042046,97.80067938082199,AB,NaN,1,1226,hsc::z,NaN,NaN,31.978408813476562
4061,18478,18478,58816.328125,438.1469166064859,42.37812219255301,AB,NaN,1,1225,hsc::r2,NaN,NaN,32.53818130493164
4062,18478,18478,58816.34765625,581.7125595140418,59.9052810466362,AB,NaN,1,1225,hsc::r2,NaN,NaN,32.53818130493164
4063,18587,18587,57819.45703125,1855.6985412424663,64.45614060706903,AB,NaN,1,1227,hsc::Y,NaN,NaN,31.57840919494629
4064,18587,18587,57774.5546875,6585.016225864395,76.09019133367589,AB,NaN,1,1231,hsc::z,NaN,NaN,31.978408813476562
4065,18587,18587,57807.48046875,4950.913437244392,72.04153205586806,AB,NaN,1,1230,hsc::r2,NaN,NaN,32.53818130493164
4066,18587,18587,57783.43359375,19752.79958999907,129.62383441875585,AB,NaN,1,1229,hsc::i2,NaN,NaN,32.77840805053711
4067,18587,18587,57809.4296875,9230.020007287607,337.2416434141127,AB,NaN,1,1229,hsc::i2,NaN,NaN,32.77840805053711
4068,18587,18587,57785.40234375,7180.9663314589225,90.1566626525103,AB,NaN,1,1228,hsc::g,NaN,NaN,32.53818130493164
4069,18599,18599,57872.265625,5547.440423867494,111.13158525412344,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4070,18599,18599,57866.36328125,3417.6000195238867,107.31569956886916,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4071,18599,18599,57872.26171875,5311.384461332813,101.99000254860495,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4072,18599,18599,57872.2734375,5427.605224724333,188.1624170213191,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4073,18599,18599,57872.2421875,5425.296718763526,338.8037654167161,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4074,18599,18599,57866.359375,3539.6327513979713,99.11808727843975,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4075,18599,18599,57866.37109375,3317.618855636711,154.46579372010928,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4076,18599,18599,57866.3515625,3817.6012138193278,276.3484500672021,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4077,18599,18599,57866.35546875,3247.426323519858,158.30277561905703,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4078,18599,18599,57872.25,5137.209275401271,162.74727171956266,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4079,18599,18599,57866.3671875,3229.831559931797,127.4208432053817,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4080,18599,18599,57872.2578125,5274.0961096953615,111.11765507601068,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4081,18599,18599,57872.25390625,5425.288876816252,162.02506956277094,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4082,18599,18599,57872.26953125,5547.871864700529,141.99824861546958,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4083,18599,18599,57869.26171875,9784.971816741383,171.1319229717574,AB,NaN,1,1233,hsc::i2,NaN,NaN,32.89280319213867
4084,18599,18599,57869.328125,6033.942651426529,91.515629321567,AB,NaN,1,1232,hsc::g,NaN,NaN,33.092803955078125
4085,18599,18599,57866.33984375,3665.5963431058367,333.0113066530587,AB,NaN,1,1234,hsc::z,NaN,NaN,32.092803955078125
4086,18621,18621,58787.51953125,2474.4351856227154,100.64760103326795,AB,NaN,1,1237,hsc::z,NaN,NaN,31.978408813476562
4087,18621,18621,58755.5078125,1237.7334793856523,159.5127138600587,AB,NaN,1,1235,hsc::i2,NaN,NaN,32.77840805053711
4088,18621,18621,58783.44921875,4871.536976965585,140.25025681343502,AB,NaN,1,1235,hsc::i2,NaN,NaN,32.77840805053711
4089,18621,18621,58816.34765625,323.84130125973735,59.62133867024061,AB,NaN,1,1236,hsc::r2,NaN,NaN,32.53818130493164
4090,18621,18621,58821.40234375,1229.0298527815642,192.30171730080912,AB,NaN,1,1235,hsc::i2,NaN,NaN,32.77840805053711
4091,18621,18621,58816.33203125,346.93285581758335,46.24838328482705,AB,NaN,1,1236,hsc::r2,NaN,NaN,32.53818130493164
4092,18621,18621,58821.30859375,1058.2571945869686,94.0675369250159,AB,NaN,1,1237,hsc::z,NaN,NaN,31.978408813476562
4093,18621,18621,58755.453125,594.563691525022,69.13977825759721,AB,NaN,1,1236,hsc::r2,NaN,NaN,32.53818130493164
4094,18621,18621,58779.53515625,2723.5151614343968,93.64165509597355,AB,NaN,1,1237,hsc::z,NaN,NaN,31.978408813476562
4095,18632,18632,58874.3046875,1932.4144584422093,209.6455406204778,AB,NaN,1,1239,hsc::i2,NaN,NaN,32.89280319213867
4096,18632,18632,58900.2421875,1684.6174978517272,290.90927874675384,AB,NaN,1,1238,hsc::Y,NaN,NaN,31.69280242919922
4097,18632,18632,58874.3359375,1499.7355236012397,134.568505747684,AB,NaN,1,1239,hsc::i2,NaN,NaN,32.89280319213867
4098,18632,18632,58874.328125,1566.9838592385647,111.29217733427637,AB,NaN,1,1239,hsc::i2,NaN,NaN,32.89280319213867
4099,18632,18632,58874.24609375,656.9709378489503,100.05776607442849,AB,NaN,1,1241,hsc::z,NaN,NaN,32.092803955078125
4100,18632,18632,58904.234375,2305.870570682473,170.211209358095,AB,NaN,1,1240,hsc::r2,NaN,NaN,33.092803955078125
4101,18632,18632,58904.23046875,2189.4945220787517,267.26796058658664,AB,NaN,1,1240,hsc::r2,NaN,NaN,33.092803955078125
4102,18632,18632,58903.26171875,4997.114258136893,123.0496496342339,AB,NaN,1,1239,hsc::i2,NaN,NaN,32.89280319213867
