sn,fieldid,mjd,band,flux,magsys,exptime,valid,fluxerr,zp,mag_sky,seeing,zpsys,lc,name
18783,227664,57811.39453125,hsc::Y,760.6932804946854,AB,NaN,1,146.78493065272343,31.57840919494629,NaN,NaN,ab,1269,18783
18783,227664,57842.2734375,hsc::i2,1393.0365036396317,AB,NaN,1,103.31882443095793,32.89280319213867,NaN,NaN,ab,1270,18783
18783,227664,57835.2578125,hsc::i2,2017.0580059395136,AB,NaN,1,128.18834223270528,32.89280319213867,NaN,NaN,ab,1270,18783
18783,227664,57816.47265625,hsc::i2,2470.899531804185,AB,NaN,1,72.37071496502799,32.77840805053711,NaN,NaN,ab,1270,18783
18783,227664,57833.36328125,hsc::Y,1150.5573319263858,AB,NaN,1,145.409006506933,31.69280242919922,NaN,NaN,ab,1269,18783
18783,227664,57833.3671875,hsc::Y,1193.1795806959008,AB,NaN,1,123.72738873164515,31.69280242919922,NaN,NaN,ab,1269,18783
18783,227664,57818.5078125,hsc::r2,1706.5261024429697,AB,NaN,1,110.41596695440009,33.092803955078125,NaN,NaN,ab,1271,18783
18783,227664,57811.40625,hsc::Y,922.9136743201407,AB,NaN,1,159.3205931002973,31.69280242919922,NaN,NaN,ab,1269,18783
18783,227664,57809.41796875,hsc::i2,2179.736235523101,AB,NaN,1,198.22987545518032,32.89280319213867,NaN,NaN,ab,1270,18783
18783,227664,57833.37109375,hsc::Y,1141.4056453031649,AB,NaN,1,87.28796274374874,31.69280242919922,NaN,NaN,ab,1269,18783
18783,227664,57833.37890625,hsc::Y,854.8785693779347,AB,NaN,1,92.32187200208772,31.57840919494629,NaN,NaN,ab,1269,18783
18783,227664,57805.359375,hsc::z,892.1980257383186,AB,NaN,1,130.99530158972138,32.092803955078125,NaN,NaN,ab,1272,18783
18783,227664,57816.46484375,hsc::i2,2622.8212112794895,AB,NaN,1,150.99862799052954,32.89280319213867,NaN,NaN,ab,1270,18783
18783,227664,57809.42578125,hsc::i2,1729.972976747018,AB,NaN,1,271.9724847870863,32.77840805053711,NaN,NaN,ab,1270,18783
18783,227664,57837.26953125,hsc::r2,584.476150730158,AB,NaN,1,85.18934649620928,32.53818130493164,NaN,NaN,ab,1271,18783
18783,227664,57807.4765625,hsc::r2,870.880147889029,AB,NaN,1,108.28125490202086,32.53818130493164,NaN,NaN,ab,1271,18783
18834,233265,57834.44140625,hsc::z,643.6143626652954,AB,NaN,1,76.66796151519002,31.978408813476562,NaN,NaN,ab,1277,18834
18834,233265,57819.45703125,hsc::Y,1048.0314470697701,AB,NaN,1,62.22334957022841,31.57840919494629,NaN,NaN,ab,1273,18834
18834,233265,57785.40234375,hsc::g,493.63006977536077,AB,NaN,1,77.88550118610507,32.53818130493164,NaN,NaN,ab,1274,18834
18834,233265,57783.43359375,hsc::i2,3993.818536889549,AB,NaN,1,109.60806027027691,32.77840805053711,NaN,NaN,ab,1275,18834
18834,233265,57807.48046875,hsc::r2,1242.3505327858895,AB,NaN,1,63.567376861273075,32.53818130493164,NaN,NaN,ab,1276,18834
18834,233265,57774.5546875,hsc::z,665.3384979288267,AB,NaN,1,63.05837409669345,31.978408813476562,NaN,NaN,ab,1277,18834
18834,233265,57805.34765625,hsc::z,1987.0643563357373,AB,NaN,1,121.644212049475,31.978408813476562,NaN,NaN,ab,1277,18834
18834,233265,57816.31640625,hsc::z,1446.283716670117,AB,NaN,1,76.8249909974761,31.978408813476562,NaN,NaN,ab,1277,18834
18834,233265,57809.4296875,hsc::i2,3217.6567259109847,AB,NaN,1,334.8415542872946,32.77840805053711,NaN,NaN,ab,1275,18834
18894,230869,57807.48046875,hsc::r2,535.3001326200742,AB,NaN,1,61.817001564868534,32.53818130493164,NaN,NaN,ab,1280,18894
18894,230869,57805.34765625,hsc::z,1560.8792731336996,AB,NaN,1,120.9733007501888,31.978408813476562,NaN,NaN,ab,1281,18894
18894,230869,57809.4296875,hsc::i2,1778.866528973834,AB,NaN,1,333.95488126235256,32.77840805053711,NaN,NaN,ab,1279,18894
18894,230869,57783.43359375,hsc::i2,4662.9782246861605,AB,NaN,1,110.31643677624083,32.77840805053711,NaN,NaN,ab,1279,18894
18894,230869,57819.45703125,hsc::Y,761.5963722183187,AB,NaN,1,61.278577576816545,31.57840919494629,NaN,NaN,ab,1278,18894
18894,230869,57774.5546875,hsc::z,2974.8769928899105,AB,NaN,1,67.99584875433321,31.978408813476562,NaN,NaN,ab,1281,18894
18992,230068,57819.45703125,hsc::Y,614.6778081270287,AB,NaN,1,61.0985985175531,31.57840919494629,NaN,NaN,ab,1282,18992
18992,230068,57783.43359375,hsc::i2,2488.4475339262513,AB,NaN,1,107.29401190618391,32.77840805053711,NaN,NaN,ab,1283,18992
18992,230068,57807.48046875,hsc::r2,321.64715385724986,AB,NaN,1,61.046811476371985,32.53818130493164,NaN,NaN,ab,1284,18992
18992,230068,57805.34765625,hsc::z,1413.135360985817,AB,NaN,1,120.92177158372623,31.978408813476562,NaN,NaN,ab,1285,18992
18992,230068,57774.5546875,hsc::z,970.5896141283167,AB,NaN,1,63.55462629973955,31.978408813476562,NaN,NaN,ab,1285,18992
18992,230068,57816.31640625,hsc::z,873.5686743601082,AB,NaN,1,75.7951181537361,31.978408813476562,NaN,NaN,ab,1285,18992
19042,225267,57783.5234375,hsc::z,2721.15771071407,AB,NaN,1,113.71418519039942,31.978408813476562,NaN,NaN,ab,1289,19042
19042,225267,57805.34375,hsc::z,2142.9839554094283,AB,NaN,1,158.70594143516044,31.978408813476562,NaN,NaN,ab,1289,19042
19042,225267,57774.55078125,hsc::z,1124.0477780324763,AB,NaN,1,67.17233464859044,31.978408813476562,NaN,NaN,ab,1289,19042
19042,225267,57774.4765625,hsc::z,1219.2887145014058,AB,NaN,1,59.7623215403882,31.978408813476562,NaN,NaN,ab,1289,19042
19042,225267,57807.4765625,hsc::r2,1251.0770744782478,AB,NaN,1,109.03896461901918,32.53818130493164,NaN,NaN,ab,1288,19042
19042,225267,57833.37890625,hsc::Y,557.2553345305263,AB,NaN,1,91.43866132763303,31.57840919494629,NaN,NaN,ab,1286,19042
19042,225267,57786.44921875,hsc::r2,4178.371988374681,AB,NaN,1,56.70257954913442,32.53818130493164,NaN,NaN,ab,1288,19042
19042,225267,57809.42578125,hsc::i2,3024.4393224601818,AB,NaN,1,272.74058122307616,32.77840805053711,NaN,NaN,ab,1287,19042
19042,225267,57816.47265625,hsc::i2,1853.955687201787,AB,NaN,1,71.39351422928812,32.77840805053711,NaN,NaN,ab,1287,19042
19042,225267,57776.51171875,hsc::i2,2972.37044221785,AB,NaN,1,128.4811850181369,32.77840805053711,NaN,NaN,ab,1287,19042
19042,225267,57783.4296875,hsc::i2,5222.974931884808,AB,NaN,1,114.39781514696509,32.77840805053711,NaN,NaN,ab,1287,19042
19042,225267,57816.26171875,hsc::z,2150.7604741638447,AB,NaN,1,362.9688527993737,31.978408813476562,NaN,NaN,ab,1289,19042
19042,225267,57811.39453125,hsc::Y,1058.1247472453756,AB,NaN,1,147.0088517658173,31.57840919494629,NaN,NaN,ab,1286,19042
19234,235670,58874.24609375,hsc::z,937.3364640545757,AB,NaN,1,100.68486436363699,32.092803955078125,NaN,NaN,ab,1292,19234
19234,235670,58874.328125,hsc::i2,1680.082471365431,AB,NaN,1,111.3833367353869,32.89280319213867,NaN,NaN,ab,1291,19234
19234,235670,58874.33203125,hsc::i2,1628.245766568207,AB,NaN,1,137.05868097224717,32.89280319213867,NaN,NaN,ab,1291,19234
19234,235670,58874.3359375,hsc::i2,1701.1959335762288,AB,NaN,1,134.6415245596595,32.89280319213867,NaN,NaN,ab,1291,19234
19234,235670,58876.2734375,hsc::Y,663.361823558801,AB,NaN,1,70.20243875355636,31.69280242919922,NaN,NaN,ab,1290,19234
19234,235670,58874.25,hsc::z,1258.6306070753747,AB,NaN,1,142.1812342903517,32.092803955078125,NaN,NaN,ab,1292,19234
19234,235670,58874.25390625,hsc::z,1202.060990494914,AB,NaN,1,192.307984043901,32.092803955078125,NaN,NaN,ab,1292,19234
19234,235670,58874.2578125,hsc::z,1567.8448475909695,AB,NaN,1,286.5430835751211,32.092803955078125,NaN,NaN,ab,1292,19234
19234,235670,58874.32421875,hsc::i2,1728.7464887176952,AB,NaN,1,101.11820726542501,32.89280319213867,NaN,NaN,ab,1291,19234
19234,235670,58869.28125,hsc::Y,730.7426914282461,AB,NaN,1,73.54762683306377,31.69280242919922,NaN,NaN,ab,1290,19234
19234,235670,58876.28125,hsc::Y,737.574785693112,AB,NaN,1,92.42724089308757,31.69280242919922,NaN,NaN,ab,1290,19234
19234,235670,58869.2734375,hsc::Y,584.1693586374636,AB,NaN,1,74.04515478401335,31.69280242919922,NaN,NaN,ab,1290,19234
19234,235670,58869.27734375,hsc::Y,594.5960671407048,AB,NaN,1,100.86435380291225,31.69280242919922,NaN,NaN,ab,1290,19234
19244,253520,58874.33203125,hsc::i2,11339.730975274137,AB,NaN,1,147.3238199600332,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58876.23046875,hsc::Y,4292.029164400446,AB,NaN,1,321.800733190052,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58904.23046875,hsc::r2,6065.621924841665,AB,NaN,1,269.3125826851013,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58874.24609375,hsc::z,5329.826242825741,AB,NaN,1,106.96298165772062,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58869.28125,hsc::Y,2419.517259317395,AB,NaN,1,77.06937030080071,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58903.26171875,hsc::i2,8576.360805495859,AB,NaN,1,127.2354564848827,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58874.2421875,hsc::z,5241.92277883795,AB,NaN,1,107.10913442245914,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58874.3359375,hsc::i2,11197.188152602632,AB,NaN,1,145.080769026756,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58869.27734375,hsc::Y,2366.3963052769213,AB,NaN,1,103.45903878314462,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58874.234375,hsc::z,5379.062266237112,AB,NaN,1,302.63719728061056,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58867.31640625,hsc::z,2661.0633315111513,AB,NaN,1,243.72060710070127,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58874.3046875,hsc::i2,11412.496864634582,AB,NaN,1,216.53324750202734,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58869.2734375,hsc::Y,2460.379989897178,AB,NaN,1,77.54069986865237,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58874.32421875,hsc::i2,11399.318767905906,AB,NaN,1,114.64026329372747,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58874.328125,hsc::i2,11262.779235449885,AB,NaN,1,123.79260818257195,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58874.25,hsc::z,5610.759965471011,AB,NaN,1,146.69516216154557,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58874.23828125,hsc::z,5381.826122148907,AB,NaN,1,257.08266064725973,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58876.2421875,hsc::Y,3621.3411171449507,AB,NaN,1,98.7573160422934,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58874.25390625,hsc::z,5442.898709301466,AB,NaN,1,195.6697660193417,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58903.2578125,hsc::i2,8159.640762047459,AB,NaN,1,146.68028183074978,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58904.25390625,hsc::r2,5631.508778426015,AB,NaN,1,138.10971139258334,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58904.25,hsc::r2,5745.516221104786,AB,NaN,1,114.85304467885527,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58903.26953125,hsc::i2,8206.11994881471,AB,NaN,1,173.93395605505728,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58904.24609375,hsc::r2,5891.341334547787,AB,NaN,1,101.10938447276564,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58903.265625,hsc::i2,8327.439356769984,AB,NaN,1,168.28272898135273,32.89280319213867,NaN,NaN,ab,1294,19244
19244,253520,58900.23828125,hsc::Y,2001.1737483197267,AB,NaN,1,279.90267465786275,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58876.2734375,hsc::Y,3534.8791638210573,AB,NaN,1,76.39163073419452,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58900.2421875,hsc::Y,2693.404895694011,AB,NaN,1,291.135421118288,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58876.28125,hsc::Y,3744.954650358391,AB,NaN,1,97.21211969471433,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58876.27734375,hsc::Y,3704.5419950478768,AB,NaN,1,89.1480554768893,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58904.2421875,hsc::r2,6029.440272113588,AB,NaN,1,124.99249759557814,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58904.234375,hsc::r2,6104.890316723615,AB,NaN,1,173.40304197560698,33.092803955078125,NaN,NaN,ab,1295,19244
19244,253520,58900.25,hsc::Y,1832.7596580522388,AB,NaN,1,182.81229044702832,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58898.234375,hsc::z,4955.232798264093,AB,NaN,1,322.9017657221674,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58874.2578125,hsc::z,4879.114930905792,AB,NaN,1,288.81060307326214,32.092803955078125,NaN,NaN,ab,1296,19244
19244,253520,58900.24609375,hsc::Y,1866.4131044377516,AB,NaN,1,226.09033441910853,31.69280242919922,NaN,NaN,ab,1293,19244
19244,253520,58903.25390625,hsc::i2,8491.295812509718,AB,NaN,1,199.4265003453075,32.89280319213867,NaN,NaN,ab,1294,19244
19334,257517,58816.328125,hsc::r2,810.5716663620898,AB,NaN,1,43.55379339640432,32.53818130493164,NaN,NaN,ab,1300,19334
19334,257517,58848.25390625,hsc::i2,492.21455109360824,AB,NaN,1,81.31301261855795,32.77840805053711,NaN,NaN,ab,1299,19334
19334,257517,58814.25,hsc::z,1739.7616480001639,AB,NaN,1,128.28931229640338,31.978408813476562,NaN,NaN,ab,1301,19334
19334,257517,58819.4453125,hsc::z,1667.2087324770557,AB,NaN,1,194.5799158940611,31.978408813476562,NaN,NaN,ab,1301,19334
19334,257517,58788.35546875,hsc::g,721.1196132937135,AB,NaN,1,56.422014518066085,32.53818130493164,NaN,NaN,ab,1298,19334
19334,257517,58792.421875,hsc::Y,1865.7578756283604,AB,NaN,1,190.22916524027522,31.57840919494629,NaN,NaN,ab,1297,19334
19334,257517,58821.32421875,hsc::z,1335.2877529408147,AB,NaN,1,98.42933171540409,31.978408813476562,NaN,NaN,ab,1301,19334
19334,257517,58787.53515625,hsc::z,2000.0152503506426,AB,NaN,1,130.3057163994833,31.978408813476562,NaN,NaN,ab,1301,19334
19361,224465,57776.5078125,hsc::i2,662.4981856688098,AB,NaN,1,116.60427509899363,32.77840805053711,NaN,NaN,ab,1304,19361
19361,224465,57809.421875,hsc::i2,5628.53245763674,AB,NaN,1,234.88734145930025,32.77840805053711,NaN,NaN,ab,1304,19361
19361,224465,57783.44921875,hsc::i2,2931.6335041260922,AB,NaN,1,174.4041946039752,32.77840805053711,NaN,NaN,ab,1304,19361
19361,224465,57807.359375,hsc::g,426.8554782958455,AB,NaN,1,75.4545061930406,32.53818130493164,NaN,NaN,ab,1303,19361
19361,224465,57785.3828125,hsc::g,1450.3456968919365,AB,NaN,1,74.08511617556817,32.53818130493164,NaN,NaN,ab,1303,19361
19361,224465,57834.43359375,hsc::z,1504.51728642077,AB,NaN,1,61.14753601238222,31.978408813476562,NaN,NaN,ab,1306,19361
19361,224465,57816.30859375,hsc::z,2019.3262615670608,AB,NaN,1,71.11778994300421,31.978408813476562,NaN,NaN,ab,1306,19361
19361,224465,57818.51171875,hsc::r2,1197.5818920201866,AB,NaN,1,59.80114336188526,32.53818130493164,NaN,NaN,ab,1305,19361
19361,224465,57833.375,hsc::Y,738.3408740485049,AB,NaN,1,90.32399793750534,31.57840919494629,NaN,NaN,ab,1302,19361
19361,224465,57786.4609375,hsc::r2,3718.557520113438,AB,NaN,1,85.05085518152549,32.53818130493164,NaN,NaN,ab,1305,19361
19361,224465,57776.40234375,hsc::r2,305.36107891041786,AB,NaN,1,47.985139046361816,32.53818130493164,NaN,NaN,ab,1305,19361
19361,224465,57816.46875,hsc::i2,4178.742811408534,AB,NaN,1,85.6994028854917,32.77840805053711,NaN,NaN,ab,1304,19361
19431,228462,57755.61328125,hsc::g,486.0916833107783,AB,NaN,1,64.36665891867091,33.092803955078125,NaN,NaN,ab,1308,19431
19431,228462,57786.45703125,hsc::r2,731.8639913015447,AB,NaN,1,92.960835766783,33.092803955078125,NaN,NaN,ab,1310,19431
19431,228462,57805.36328125,hsc::z,535.7084465189389,AB,NaN,1,71.08332209031701,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57783.44140625,hsc::i2,1855.8463273880243,AB,NaN,1,167.31399343436166,32.89280319213867,NaN,NaN,ab,1309,19431
19431,228462,57783.4453125,hsc::i2,1527.7200483177796,AB,NaN,1,225.37003981272082,32.89280319213867,NaN,NaN,ab,1309,19431
19431,228462,57747.51953125,hsc::r2,4112.292386302517,AB,NaN,1,152.53170284708358,33.092803955078125,NaN,NaN,ab,1310,19431
19431,228462,57805.35546875,hsc::z,675.5957739408079,AB,NaN,1,109.38665145623563,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57783.57421875,hsc::z,1267.3885648405358,AB,NaN,1,95.91426337835279,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57783.5703125,hsc::z,1173.745120793578,AB,NaN,1,97.17620094966533,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57774.48828125,hsc::z,1568.8173873107435,AB,NaN,1,43.75593090715079,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57745.53515625,hsc::z,2271.8053658979134,AB,NaN,1,164.02860270502472,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57745.53125,hsc::z,2243.7731186424144,AB,NaN,1,142.35530463337912,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57776.3984375,hsc::r2,1102.9209406865145,AB,NaN,1,86.45679863307508,33.092803955078125,NaN,NaN,ab,1310,19431
19431,228462,57834.4296875,hsc::z,422.399392932149,AB,NaN,1,69.55391246850684,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57774.4921875,hsc::z,1708.4642930564987,AB,NaN,1,45.0638763933148,32.092803955078125,NaN,NaN,ab,1311,19431
19431,228462,57757.53515625,hsc::Y,1684.9652874817193,AB,NaN,1,163.1320186426614,31.69280242919922,NaN,NaN,ab,1307,19431
19431,228462,57757.53125,hsc::Y,1542.4481128735524,AB,NaN,1,138.00924689163116,31.69280242919922,NaN,NaN,ab,1307,19431
19453,227665,57842.27734375,hsc::i2,727.376898775745,AB,NaN,1,114.89844130882994,32.89280319213867,NaN,NaN,ab,1312,19453
19453,227665,57842.2734375,hsc::i2,737.0173670159164,AB,NaN,1,102.2015942903619,32.89280319213867,NaN,NaN,ab,1312,19453
19453,227665,57835.2578125,hsc::i2,944.9511538586745,AB,NaN,1,126.80599418645427,32.89280319213867,NaN,NaN,ab,1312,19453
19453,227665,57834.421875,hsc::z,663.2058189985758,AB,NaN,1,102.10718449708826,32.092803955078125,NaN,NaN,ab,1313,19453
19453,227665,57834.42578125,hsc::z,735.09636125512,AB,NaN,1,76.66125484638381,32.092803955078125,NaN,NaN,ab,1313,19453
19453,227665,57834.4296875,hsc::z,688.9855151891044,AB,NaN,1,70.63313564222318,32.092803955078125,NaN,NaN,ab,1313,19453
19493,257519,58783.4375,hsc::i2,1534.5892678678204,AB,NaN,1,156.92871682440162,32.89280319213867,NaN,NaN,ab,1314,19493
19493,257519,58814.24609375,hsc::z,708.0894616133146,AB,NaN,1,140.87372640908026,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58814.2421875,hsc::z,806.3517305425364,AB,NaN,1,132.47013003519018,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58787.53125,hsc::z,968.2025997220279,AB,NaN,1,111.7389774392432,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58787.52734375,hsc::z,1064.2974731682514,AB,NaN,1,109.38782477171776,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58787.5234375,hsc::z,790.039158915976,AB,NaN,1,101.0061944959547,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58779.5390625,hsc::z,872.5415234640657,AB,NaN,1,107.0341687165796,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58779.51953125,hsc::z,744.2272214852305,AB,NaN,1,96.90596703417052,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58820.2890625,hsc::z,695.0344085152005,AB,NaN,1,118.13103044964852,32.092803955078125,NaN,NaN,ab,1315,19493
19493,257519,58783.453125,hsc::i2,1638.4870639326298,AB,NaN,1,159.43628712804772,32.89280319213867,NaN,NaN,ab,1314,19493
19493,257519,58783.43359375,hsc::i2,1523.0961934449783,AB,NaN,1,208.58900816979448,32.89280319213867,NaN,NaN,ab,1314,19493
19526,227670,58899.3125,hsc::i2,7746.4340411085695,AB,NaN,1,90.70306300577529,32.89280319213867,NaN,NaN,ab,1317,19526
19526,227670,58902.29296875,hsc::g,844.5167529021394,AB,NaN,1,48.27265055582563,33.092803955078125,NaN,NaN,ab,1316,19526
19526,227670,58902.296875,hsc::g,556.3998260662548,AB,NaN,1,77.32766921529357,33.092803955078125,NaN,NaN,ab,1316,19526
19526,227670,58902.2890625,hsc::g,659.5653126240817,AB,NaN,1,65.5172159942816,33.092803955078125,NaN,NaN,ab,1316,19526
19526,227670,58907.33984375,hsc::r2,3890.2201993447784,AB,NaN,1,75.38773735965593,33.092803955078125,NaN,NaN,ab,1318,19526
19526,227670,58907.34375,hsc::r2,3930.6948170946457,AB,NaN,1,84.23629958962104,33.092803955078125,NaN,NaN,ab,1318,19526
19539,226068,57783.57421875,hsc::z,536.7506249609462,AB,NaN,1,94.90726791938745,32.092803955078125,NaN,NaN,ab,1320,19539
19539,226068,57774.4765625,hsc::z,683.5925611378399,AB,NaN,1,58.61471979818176,31.978408813476562,NaN,NaN,ab,1320,19539
19539,226068,57757.51953125,hsc::Y,434.7845377603353,AB,NaN,1,86.07013896523063,31.57840919494629,NaN,NaN,ab,1319,19539
19539,226068,57757.53125,hsc::Y,860.6347737550576,AB,NaN,1,136.8594742029013,31.69280242919922,NaN,NaN,ab,1319,19539
19539,226068,57783.5703125,hsc::z,580.0968340861041,AB,NaN,1,96.18229891224549,32.092803955078125,NaN,NaN,ab,1320,19539
19539,226068,57745.53515625,hsc::z,1068.4317579168987,AB,NaN,1,162.92524749155015,32.092803955078125,NaN,NaN,ab,1320,19539
19539,226068,57774.55078125,hsc::z,748.0754866308304,AB,NaN,1,66.1209614393526,31.978408813476562,NaN,NaN,ab,1320,19539
19627,226069,57783.44921875,hsc::i2,2691.781902195316,AB,NaN,1,173.78754030334167,32.77840805053711,NaN,NaN,ab,1322,19627
19627,226069,57783.57421875,hsc::z,1372.4835085760833,AB,NaN,1,96.1627677359556,32.092803955078125,NaN,NaN,ab,1324,19627
19627,226069,57809.41796875,hsc::i2,1593.1260707545898,AB,NaN,1,198.1800360649177,32.89280319213867,NaN,NaN,ab,1322,19627
19627,226069,57783.5703125,hsc::z,1544.1499121035556,AB,NaN,1,97.42085329191447,32.092803955078125,NaN,NaN,ab,1324,19627
19627,226069,57834.43359375,hsc::z,377.22825800930053,AB,NaN,1,58.32022287822985,31.978408813476562,NaN,NaN,ab,1324,19627
19627,226069,57805.359375,hsc::z,1223.027507455401,AB,NaN,1,131.7683974872617,32.092803955078125,NaN,NaN,ab,1324,19627
19627,226069,57816.30859375,hsc::z,1045.9096682477018,AB,NaN,1,68.62229992756183,31.978408813476562,NaN,NaN,ab,1324,19627
